id,text,cleaned_text
1.55E+18,"A US Navy warship on Saturday challenged Chinese claims to disputed islands in the South China Sea, the US 7th Fleet said in a statement -- the second operation of its kind this week.","A US Navy warship on Saturday challenged Chinese claims to disputed islands in the South China Sea, the US 7th Fleet said in a statement -- the second operation of its kind this week.."
1.55E+18,"Migrants from more than 100 countries are trying to cross the US-Mexico border, creating new challenges for the Biden administration.","Migrants from more than 100 countries are trying to cross the US-Mexico border, creating new challenges for the Biden administration.."
1.55E+18,"Facebook is testing an option for users to create multiple profiles from a single account, amid a bid to reignite user growth.","Facebook is testing an option for users to create multiple profiles from a single account, amid a bid to reignite user growth.."
1.55E+18,This startup says it's genetically modified hybrid poplar trees to grow faster so they'll absorb more carbon dioxide and help minimize the damage of climate change.,This startup says it's genetically modified hybrid poplar trees to grow faster so they'll absorb more carbon dioxide and help minimize the damage of climate change..
1.55E+18,"Recent inflight entertainment concepts aim to revolutionize the inflight experience, creating a personalized, high tech cabin of the future.","Recent inflight entertainment concepts aim to revolutionize the inflight experience, creating a personalized, high tech cabin of the future.."
1.55E+18,"As getting an abortion in many states around the US becomes more complex with the overturning of Roe v Wade, doula organizations that spoke to CNN say they're seeing a surge of interest from volunteers who want to provide that support.","As getting an abortion in many states around the US becomes more complex with the overturning of Roe v Wade, doula organizations that spoke to CNN say they're seeing a surge of interest from volunteers who want to provide that support.."
1.55E+18,"Americans are feeling slightly better about the economy, but painfully high inflation is still keeping consumer sentiment at close to an all-time low, according to preliminary survey data released by the University of Michigan.","Americans are feeling slightly better about the economy, but painfully high inflation is still keeping consumer sentiment at close to an all-time low, according to preliminary survey data released by the University of Michigan.."
1.55E+18,Catch up with @WKamauBell as he tackles uncomfortable conversations on an all new season of #UnitedShades of America.Sunday at 10 pm ET/PT.,Catch up with @WKamauBell as he tackles uncomfortable conversations on an all new season of #UnitedShades of America.Sunday at 10 pm ET/PT..
1.55E+18,"Nikole Hannah-Jones, Pulitzer Prize-winning journalist and creator of the ""1619 Project,"" has reached a settlement with the University of North Carolina, the university says.
","Nikole Hannah-Jones, Pulitzer Prize-winning journalist and creator of the ""1619 Project,"" has reached a settlement with the University of North Carolina, the university says.."
1.55E+18,"Whether it's a hybrid model or requiring employees to come in five days a week, experts say employers need to show the value of asking workers to commute into the office again after two years of working from home successfully.","Whether it's a hybrid model or requiring employees to come in five days a week, experts say employers need to show the value of asking workers to commute into the office again after two years of working from home successfully.."
1.55E+18,"Worried about supply chain problems that are already causing problems for the nation's economy, President Biden took action Friday to prevent 115,000 US railroad workers from going on strike as planned early as Monday morning.","Worried about supply chain problems that are already causing problems for the nation's economy, President Biden took action Friday to prevent 115,000 US railroad workers from going on strike as planned early as Monday morning.."
1.55E+18,"Former Overstock CEO Patrick Byrne, an ally of former President Trump, testified behind closed doors before the January 6 committee, for nearly eight hours Friday.","Former Overstock CEO Patrick Byrne, an ally of former President Trump, testified behind closed doors before the January 6 committee, for nearly eight hours Friday.."
1.55E+18,The economic measures that Democrats are now trying to get through Congress are a mere shadow of the sweeping $3.5 trillion reconciliation package that the majority party initially floated last year.Here's what could be in the deal now.,The economic measures that Democrats are now trying to get through Congress are a mere shadow of the sweeping $3.5 trillion reconciliation package that the majority party initially floated last year.Here's what could be in the deal now..
1.55E+18,"Joseph Cuffari, Department of Homeland Security inspector general, briefed the House select committee investigating January 6 about the Secret Service erasing text messages from the day of the riot and the day before.","Joseph Cuffari, Department of Homeland Security inspector general, briefed the House select committee investigating January 6 about the Secret Service erasing text messages from the day of the riot and the day before.."
1.55E+18,"""What is there to raise, Wolf?"" -Saudi diplomat Adel al-Jubeir responds to CNN's @wolfblitzer pressing him on the meeting between President Biden and Saudi Crown Prince Mohammed bin Salman about the murder of journalist Jamal Khashoggi.","""What is there to raise, Wolf?"" -Saudi diplomat Adel al-Jubeir responds to CNN's @wolfblitzer pressing him on the meeting between President Biden and Saudi Crown Prince Mohammed bin Salman about the murder of journalist Jamal Khashoggi.."
1.55E+18,"""I don't regret anything I said.""-President Biden defended his highly anticipated meeting with Saudi Crown Prince Mohammed bin Salman after the talks came under sharp criticism.Watch the report from CNN's @Phil_Mattingly: ","""I don't regret anything I said.""-President Biden defended his highly anticipated meeting with Saudi Crown Prince Mohammed bin Salman after the talks came under sharp criticism.Watch the report from CNN's @Phil_Mattingly: ."
